specObjID,ra,dec,z,class,x,y,z_cart
646377086956627968,153.78479,5.2433426,0.01428663,GALAXY,-56.36423609992242,27.753230482633324,5.765582635308383
2072901084078172160,217.28277,32.910179,0.01428759,GALAXY,-42.14547782692459,-32.086225755093004,34.28085213532143
8845228119633975296,9.29713479999998,1.9385805,0.01428767,GALAXY,62.230607651822346,10.1874574149567,2.1343901129099296
8650449649419966464,20.575343,28.80089,0.01428887,GALAXY,51.76758425898646,19.432734353726463,30.399687275248525
1013388575481292800,139.53495,47.61444,0.0142898,GALAXY,-32.36431474480622,27.60761103334577,46.61054006124585
5294236542927394816,190.8381,42.479107,0.01429089,GALAXY,-45.71431947941861,-8.751981692162207,42.61901918164482
2568279454593869824,132.46241,19.299453,0.01429277,GALAXY,-40.21647403454907,43.94642929715196,20.86068029352714
937903248524732416,141.37905,45.532711,0.014293,GALAXY,-34.54456959732135,27.597254125259692,45.04457209654796
1092185622283577344,183.63182,49.907698,0.01429384,GALAXY,-40.57039097553638,-2.575093951241685,48.28900679955582
2357733700461946880,204.78061,31.285929,0.01429456,GALAXY,-48.978715593506216,-22.611232742662892,32.7816037264589
937905722425894912,141.66584,45.847185,0.01429661,GALAXY,-34.49650188119046,27.277106083807926,45.29796883023249
1567363768344668160,240.02566,28.083507,0.01429958,GALAXY,-27.834718656415887,-48.26104892014351,29.72718325960673
2278975126970066944,207.46073,33.621752,0.01430104,GALAXY,-46.663616748351814,-24.25090599292086,34.96881233496194
2059293803101054976,221.98435,5.4059705,0.01430256,GALAXY,-46.740199086530986,-42.06195276584433,5.950490702236458
3146893064958666752,235.3757,15.782863,0.01430291,GALAXY,-34.53526792370842,-50.016324354505585,17.179626790454304
2921874705826736128,181.68533,17.715373,0.01430637,GALAXY,-60.155464147682096,-1.769956852622532,19.224159132588486
1057268160383707136,141.87037,40.829739,0.01430658,GALAXY,-37.60356190115053,29.51637378645151,41.306821501583656
1193590284919793664,118.51465,29.795922,0.01431259,GALAXY,-26.184069558596896,48.19566548262192,31.407212025216324
2444476641745856512,238.87045,22.827191,0.0143126,GALAXY,-30.116134582733384,-49.86592121690658,24.520492238257674
1221674009154840576,10.018823,0.048279,0.01431353,GALAXY,62.24497235560432,10.996553968959393,0.053261542224142255
1202514470677538816,43.52206,0.006667,0.01431492,GALAXY,45.837787887891544,43.53199025493841,0.007355767736842463
937986536530536448,141.18929,46.517843,0.01431599,GALAXY,-33.89867517254828,27.26566889203696,45.87151139717107
2566067786904266752,132.1931,18.090185,0.01431731,GALAXY,-40.365193294735356,44.527380774891284,19.63238526427881
2437612121815541760,234.97829,23.344472,0.01431734,GALAXY,-33.31409733663525,-47.53911326713206,25.053689225909782
1625944927131166720,175.77488,48.357317,0.01431863,GALAXY,-41.90196517241552,3.095558581752217,47.25298404831
8860951956451252224,10.865841,-0.1279913,0.01432054,GALAXY,62.10577779253466,11.92129240909078,-0.1412692167190475
1164298748369594368,333.1702,0.50155652,0.01432056,GALAXY,56.42997443039062,-28.541679525074425,0.5535825431264112
1879202043785144320,204.67476,50.563272,0.01432103,GALAXY,-36.504781419975785,-16.770844300335717,48.84339549988627
12296000849814247424,240.71354,32.146447,0.01432248,GALAXY,-26.19624478346313,-46.70701874284852,33.65346849367744
2570501018139781120,133.89307,18.0165,0.01432437,GALAXY,-41.70632122329612,43.34977313049005,19.56468767816074
2809257226814908416,170.23302,19.631958,0.01432486,GALAXY,-58.717949877608895,10.107505287384049,21.253484414276453
1784586036655974400,123.99624,23.199625,0.01432535,GALAXY,-32.51138814284932,48.20693878889123,24.920743165102497
979609648896174080,141.25283,43.293097,0.01432627,GALAXY,-35.91334214516537,28.820588013782338,43.382722542404586
10598151484008060928,10.871221,-0.13691605,0.01432715,GALAXY,62.13320498492462,11.932606398938624,-0.15118932683361955
2564835509297768448,130.24421,16.18337,0.01432737,GALAXY,-39.25555766249676,46.38004086025958,17.63407604950763
659856269309405184,218.38955,3.2746546,0.01432775,GALAXY,-49.51163074316398,-39.22773400885302,3.6142180075458787
504567292252678144,134.76984,56.159862,0.01432863,GALAXY,-24.815765804193678,25.015943338492786,52.556157825380616
9830309726633875456,37.635277,3.0222163,0.01432984,GALAXY,50.0431397969061,38.58751366309072,3.3363574834661622
2572707737490188288,136.33273,18.310983,0.0143314,GALAXY,-43.46173296868712,41.4854600948751,19.883326757786342
2723607469430433792,120.41826,8.7892021,0.01433256,GALAXY,-31.66930487079695,53.9396300492225,9.671089958217824
6055186281994147840,174.77496,15.017859,0.0143342,GALAXY,-60.88381337655961,5.567690598970533,16.402266656952964
837696506491332608,348.98303,13.196107,0.01433449,GALAXY,60.4938371947264,-11.777406032770571,14.450682097571004
10295449878621607936,328.67159,0.66366011,0.01433477,GALAXY,54.0693268753913,-32.91139834359656,0.733218359006
9943963495304550400,143.73003,38.747672,0.01433543,GALAXY,-39.805935938957965,29.20825835883266,39.622250397904395
2832898377186830336,235.69206,12.060367,0.01433632,GALAXY,-34.89601619062763,-51.14042168207866,13.227958593771275
12485227079456282624,133.26627,18.434125,0.01433701,GALAXY,-41.16693744194405,43.73685077951693,20.020220475508765
2283341567806695424,207.65008,33.704829,0.01433768,GALAXY,-46.65708685857307,-24.443686195578337,35.134511857450455
6515656533103368192,148.56741,23.288328,0.01433943,GALAXY,-49.62848646792575,30.332117618767708,25.0352311378662
1874648683589429248,50.392688,40.72238,0.01434225,GALAXY,30.60140336278772,36.98113212615475,41.31959301171882
2402714721573693440,217.28236,27.446121,0.01434332,GALAXY,-44.72464000462691,-34.049289835532534,29.194310394017265
2989384994264213504,179.82179,25.157571,0.01434369,GALAXY,-57.332895534378416,0.1783260189228994,26.927103425432396
1024703370402752512,202.52561,-1.720622,0.0143451,GALAXY,-58.488540234532756,-24.25738087463017,-1.9020823458899987
11539394462779463680,189.69695,32.096272,0.01434522,GALAXY,-52.89921851851609,-9.039330803657556,33.659736683190246
2922881308721965056,183.27708,17.098911,0.01434532,GALAXY,-60.44968311371276,-3.4612453067164592,18.625950916947225
1311756999704209408,225.84375,51.341865,0.01434555,GALAXY,-27.5671524697539,-28.39126780309928,49.46904812805154
12739652694643595264,318.74381,2.8302139,0.01434603,GALAXY,47.567893505395126,-41.72501527110366,3.1280941218731177
2743941832592353280,137.72025,18.476362,0.01434736,GALAXY,-44.46017940182163,40.42693585889481,20.07892813320853
2223737590811486208,189.62795,31.884253,0.01434899,GALAXY,-53.04639468365224,-8.998745622420419,33.46968351480715
838959295713273856,351.29736,15.199882,0.01434966,GALAXY,60.4470657249188,-9.252551286070947,16.614251867929685
1874750938170812416,49.662166,41.668951,0.01435108,GALAXY,30.643120858080984,36.084796572511436,42.132760427294215
1825126961580632064,176.75065,7.324204,0.01435138,GALAXY,-62.75731294057008,3.562904228779214,8.079333921355072
2223760130799855616,190.2032,32.250757,0.01435416,GALAXY,-52.76052221799453,-9.496158439096138,33.82530799356228
1790335108281034752,135.81126,30.591335,0.01435458,GALAXY,-39.127088089279724,38.03447233923753,32.25965627119248
1057242321860454400,142.06599,40.149542,0.01435518,GALAXY,-38.21717468356323,29.787708705873737,40.87432304547466
2642612488717232128,152.39861,26.946947,0.01435636,GALAXY,-50.08237340488021,26.183979176316555,28.729494820724256
2444470594431903744,239.2839,22.404578,0.01435707,GALAXY,-29.939512590622673,-50.39162502858705,24.16474059420054
1519973442194008064,222.58341,38.774759,0.01435723,GALAXY,-36.39384003928355,-33.44640833116138,39.70567266534407
2492809527611648000,168.1695,25.497968,0.01435838,GALAXY,-56.014872583753686,11.733239548357643,27.295076527963925
2374638410435422208,203.90094,33.386742,0.01436104,GALAXY,-48.411630863735795,-21.454032085166492,34.89812704340855
596745676314929152,208.20023,1.9634736,0.01436298,GALAXY,-55.86507380246051,-29.954878485785514,2.173143115317025
2434361695431321600,234.11572,22.500489,0.01436343,GALAXY,-34.34844701899695,-47.47793770933681,24.273537389645437
1193542181286078464,118.05321,30.357674,0.01436461,GALAXY,-25.741927260747186,48.30524708480139,32.059165733637535
2576186867141601280,138.96129,20.382631,0.01436533,GALAXY,-44.85238580116298,39.042817212915864,22.094292358830703
1067423246288185344,159.67919,56.552696,0.01436766,GALAXY,-32.793695713384366,12.144298784667766,52.939838403870766
1792500871578281984,138.85891,31.910882,0.01436801,GALAXY,-40.56133140488999,35.43516219172849,33.53893412055511
2086439646887176192,244.48741,21.967718,0.01436821,GALAXY,-25.34413589157121,-53.10505196862389,23.73546617634933
1337618611811936256,130.86268,4.43319,0.01436963,GALAXY,-41.39163573545335,47.8467502105275,4.904915677808579
2446672646662809600,239.01649,22.204468,0.01436998,GALAXY,-30.24471555333135,-50.368490002759216,23.981349001505038
2400510744090142720,215.71164,24.752533,0.01437043,GALAXY,-46.79270011638469,-33.63838286649514,26.57040592899429
937996981891000320,141.25123,46.976652,0.01437442,GALAXY,-33.777406700920025,27.108042769904035,46.40639910289552
2183289301016537088,142.79959,30.018435,0.01437464,GALAXY,-43.77960005928103,33.231018891269024,31.756605399335516
2667293225823266816,144.48176,17.026498,0.01437493,GALAXY,-49.40297504858238,35.26253423371474,18.587569892029435
2445628116589111296,240.27939,19.448571,0.01437717,GALAXY,-29.680000442976343,-51.991115935473715,21.139326876212575
937985711896815616,141.11606,46.528956,0.01437803,GALAXY,-34.00309867726008,27.421308785547684,46.07810127244433
620545704456120320,135.81628,51.151455,0.01437987,GALAXY,-28.56372500888104,27.761221945006657,49.454897194653284
2566072184950777856,132.1105,19.221343,0.01438107,GALAXY,-40.21089622845459,44.48588909653563,20.907389410309495
4433839552269146112,234.15202,17.337222,0.01438317,GALAXY,-35.50698149413038,-49.14484822158268,18.92726972662772
2169653431545915392,125.25779,20.982053,0.01438319,GALAXY,-34.23355864441958,48.42539455057881,22.743332808815683
1496380121366423552,225.10232,49.254163,0.01438408,GALAXY,-29.263823313866855,-29.368530307139682,48.12307362961843
517996727676987392,49.4522,-7.6168486,0.01438588,GALAXY,40.933582677475975,47.84618171872501,-8.420408742916448
2392622577861289984,211.63426,30.894069,0.01438729,GALAXY,-46.418426415416334,-28.595081378168402,32.62143546171156
8896995052926294016,5.54590459999997,-4.3433237,0.01438736,GALAXY,63.05481778731673,6.122479384723398,-4.811588821713152
1783589054168721408,123.18466,22.907373,0.0143874,GALAXY,-32.03215343528651,48.978876601217436,24.730130390359616
1891627895172917248,234.6691,39.807772,0.01438995,GALAXY,-28.229732267403094,-39.824722061795235,40.68253227247521
11529234974147631104,137.89554,32.852345,0.01439,GALAXY,-39.60588911406376,35.79226743302103,34.47186982093121
646285827491522560,154.73143,3.6601734,0.01439044,GALAXY,-57.34974176786582,27.070619676952933,4.056777712467796
1494185496392263680,218.97407,52.733508,0.01439448,GALAXY,-29.923438008199405,-24.209107919089323,50.58691313555004
11587873302891485184,119.1062,29.469735,0.01439526,GALAXY,-26.920884996885963,48.35497004741565,31.273440344122857
937882082925897728,142.39441,45.285896,0.01439526,GALAXY,-35.432435213130766,27.29215598181778,45.1735099919284
2841894037055629312,241.16754,14.628786,0.01439644,GALAXY,-29.664585428408238,-53.88734252347684,16.05590868793135
1057355021802301440,141.71041,41.267431,0.0143965,GALAXY,-37.5057170481224,29.60916755406248,41.93181938027742
12506743147622324224,126.52286,21.661345,0.01439836,GALAXY,-35.168317624591765,47.487616986894984,23.46946174464656
2403836497489848320,218.33342,25.050234,0.01439998,GALAXY,-45.18852262087851,-35.73056214931567,26.9245426177508
2402769697155082240,217.31927,28.821883,0.01440049,GALAXY,-44.30768594334961,-33.77696729437808,30.656769992344255
2568284952152008704,132.12571,19.043883,0.01440156,GALAXY,-40.32312264964696,44.586248015731684,20.750983067900794
2403840620658452480,218.1392,25.264607,0.01440284,GALAXY,-45.238785029838006,-35.52174537122185,27.14526664992839
377182549660690432,190.75116,-2.7519302,0.01440782,GALAXY,-62.43496417568174,-11.85495793457995,-3.0546947872790016
675710682158622720,190.54522,65.670952,0.014409,GALAXY,-25.77093911858783,-4.797402396845826,57.97844776534054
1367012132394133504,143.73602,38.748176,0.01440907,GALAXY,-40.01250869204834,29.35339963652665,39.825532764916154
2570515861546756096,133.26598,18.435954,0.01441127,GALAXY,-41.37877935578732,43.962363112094174,20.125492580510265
6920000834890913792,346.82629,13.849952,0.01441144,GALAXY,60.16344861262586,-14.082088115160664,15.234095744632317
2563707135389100032,130.52128,19.629026,0.01441338,GALAXY,-38.951054031983986,45.5715407847704,21.381306089543564
1891642463701985280,235.13674,39.52112,0.01441371,GALAXY,-28.065854999976086,-40.28648727436925,40.50434287817597
6618093079953168384,170.51954,19.050045,0.0144143,GALAXY,-59.344622409571215,9.910079647225556,20.775748470867832
860223575381010432,134.05135,46.888447,0.0144143,GALAXY,-30.24662580807082,31.26517380633695,46.467796872240356
9331559432575014912,153.76457,43.010807,0.01441604,GALAXY,-41.754494424069165,20.577839457496847,43.42482285687522
6542640199058610176,138.97209,32.466495,0.01441618,GALAXY,-40.518919205164615,35.25722633874657,34.173442099002564
9269794374736435200,185.04692,58.096084,0.01441624,GALAXY,-33.5141235087582,-2.9597629341499667,54.04401832146132
2723612142354851840,120.4884,8.5518795,0.01441633,GALAXY,-31.940336012372693,54.249042761218995,9.466747732743888
2187671129680799744,143.82824,32.239165,0.01441796,GALAXY,-43.47261096694091,31.784248987750747,33.96424635990546
1971472234014861312,167.62341,13.766147,0.01441871,GALAXY,-60.40558873421671,13.255158675518437,15.15131505361956
1122587673932883968,153.90284,6.3478194,0.01441901,GALAXY,-56.831017522347324,27.83773526369272,7.039943385910008
903004199283877888,46.192288,-1.202276,0.01442065,GALAXY,44.07238500337225,45.94587706947607,-1.3361492062442126
2446723499075594240,240.75469,20.955941,0.01442082,GALAXY,-29.05353832334764,-51.88878810629869,22.77553292878715
2345371058342750208,126.9251,21.479108,0.01442195,GALAXY,-35.60353672722145,47.37621928703664,23.3194069398894
1776785835249657856,240.52132,29.727262,0.01442218,GALAXY,-27.215851115247336,-48.145646130941806,31.580624700937808
1875895804904892416,50.432402,42.350992,0.01442219,GALAXY,29.980992142235642,36.28255154750948,42.90412356394934
1012223092870637568,138.48614,46.773673,0.0144225,GALAXY,-32.66177066686098,28.910782072350973,46.40685777575911
1774571693709223936,245.45598,26.880634,0.01442383,GALAXY,-23.599336899399905,-51.6787638340763,28.79832107431619
2082935232142534656,238.67991,23.602689,0.01442388,GALAXY,-30.339793168108354,-49.86080066894584,25.50278746963922
8635752738863732736,348.45109,22.696958,0.01442395,GALAXY,57.57253933696603,-11.764454970854151,24.577107623348915
860270029747283968,133.01927,47.035923,0.01442551,GALAXY,-29.619804573935365,31.741941555427495,46.61571472531618
2085248600379516928,241.77929,22.060558,0.01442687,GALAXY,-27.919855081573445,-52.02514685780616,23.927743258466812
12009999732011456512,137.20733,29.861751,0.01442878,GALAXY,-40.54812955772473,37.53834518400265,31.724817258432815
2388165439059421184,210.45674,32.342963,0.01443152,GALAXY,-46.411970019520076,-27.29155940905232,34.0936769066985
1582056267415840768,242.04461,31.51528,0.01443161,GALAXY,-25.468399264949156,-47.98919343348545,33.31257145115374
1768864948080896000,247.90528,22.319097,0.01443217,GALAXY,-22.17583193651996,-54.62692935360255,24.20278198228671
8843953506601949184,9.60995150000002,1.9753064,0.0144327,GALAXY,62.8016507207582,10.633324303933028,2.1968105399725912
963853097749211136,208.30963,3.8976553,0.01443334,GALAXY,-55.98339233863216,-30.156089532276205,4.332432202979952
513487080500783104,40.702897,-8.3990695,0.01443393,GALAXY,47.80219807207871,41.120582171897496,-9.31012865542948
3320337450726877184,249.51217,26.45284,0.01443401,GALAXY,-19.973482761606405,-53.456117606346275,28.39329625753532
2401668536947730432,217.39214,31.007669,0.01443622,GALAXY,-43.410599324886846,-33.180474020177996,32.840398114662996
1106853657657239552,312.05959,0.55573118,0.01443745,GALAXY,42.70717171867974,-47.33202967004959,0.6183644943363293
